29.921;21.0
29.989;21.0
30.055;22.0
30.135;30.0
30.21;30.0
30.302;30.0
30.381;30.0
30.465;28.000000000000004
30.557;33.0
30.646;33.0
30.733;30.0
30.812;30.0
30.897;31.0
30.987;32.0
31.08;32.0
31.176;33.0
31.256;33.0
31.32;25.0
31.406;15.0
31.493;15.0
31.587;25.0
31.676;25.0
31.767;31.0
31.857;34.0
31.95;34.0
32.041;30.0
32.126;30.0
32.21;30.0
32.299;28.000000000000004
32.381;28.000000000000004
32.471;34.0
32.565;34.0
32.647;30.0
32.737;33.0
32.831;33.0
32.915;33.0
33.003;33.0
33.1;32.0
33.186;31.0
33.282;31.0
33.363;31.0
33.456;31.0
33.546;28.999999999999996
33.632;33.0
33.723;33.0
33.809;31.0
33.881;31.0
33.964;31.0
34.054;33.0
34.146;33.0
34.232;30.0
34.318;30.0
34.405;34.0
34.499;28.000000000000004
34.586;28.000000000000004
34.678;34.0
34.761;34.0
34.843;31.0
34.937;30.0
35.014;30.0
35.103;33.0
35.196;33.0
35.289;30.0
35.375;30.0
35.468;34.0
35.562;31.0
35.646;31.0
35.737;32.0
35.83;32.0
35.921;30.0
36.007;33.0
36.101;33.0
36.193;30.0
36.283;30.0
36.379;33.0
36.379;32.0
36.463;32.0
36.545;30.0
36.61;30.0
36.696;28.999999999999996
36.787;33.0
36.87;33.0
36.959;31.0
37.051;31.0
37.131;28.999999999999996
37.222;35.0
37.309;35.0
37.395;28.999999999999996
37.485;28.999999999999996
37.571;34.0
37.662;30.0
37.754;30.0
37.843;33.0
37.939;33.0
38.025;28.999999999999996
38.115;31.0
38.203;31.0
38.285;31.0
38.376;31.0
38.464;31.0
38.557;30.0
38.649;30.0
38.734;33.0
38.831;33.0
38.918;30.0
39.0;30.0
39.089;30.0
39.161;33.0
39.252;33.0
39.339;28.000000000000004
39.429;34.0
39.52;34.0
39.606;31.0
39.695;31.0
39.789;33.0
39.883;30.0
39.972;30.0
40.06;33.0
40.145;33.0
40.239;31.0
40.326;33.0
40.422;33.0
40.495;28.999999999999996
40.592;28.999999999999996
40.672;35.0
40.763;36.0
40.843;36.0
40.915;33.0
41.005;33.0
41.09;37.0
41.175;35.0
41.262;35.0
41.346;35.0
41.421;35.0
41.508;35.0
41.598;35.0
41.672;35.0
41.74;33.0
41.812;33.0
41.889;35.0
41.982;33.0
42.068;33.0
42.16;34.0
42.239;34.0
42.323;34.0
42.402;34.0
42.489;34.0
42.579;35.0
42.661;35.0
42.745;33.0
42.817;31.0
42.903;31.0
42.989;37.0
43.066;37.0
43.15;34.0
43.232;33.0
43.316;33.0
43.392;31.0
43.476;31.0
43.555;32.0
43.637;32.0
43.72;32.0
43.795;33.0
43.875;33.0
43.962;30.0
44.051;36.0
44.117;36.0
44.188;33.0
44.263;33.0
44.353;34.0
44.443;31.0
44.517;31.0
44.606;33.0
44.678;33.0
44.767;34.0
44.854;34.0
44.934;34.0
45.023;33.0
45.103;33.0
45.186;32.0
45.275;32.0
45.353;34.0
45.438;32.0
45.525;32.0
45.603;34.0
45.689;34.0
45.689;34.0
45.856;30.0
45.939;30.0
46.024;35.0
46.024;35.0
46.105;33.0
46.193;35.0
46.278;35.0
46.361;34.0
