31.734;18.0
31.791;18.1
31.887;18.2
31.98;18.2
32.07;18.3
32.165;18.2
32.254;18.2
32.346;18.2
32.439;18.3
32.532;18.3
32.626;18.4
32.719;18.4
32.812;18.4
32.908;18.3
33.001;18.5
33.093;18.5
33.188;18.6
33.283;18.6
33.376;18.6
33.469;18.7
33.561;18.7
33.655;18.7
33.75;18.6
33.841;18.6
33.934;18.6
34.031;18.7
34.124;18.8
34.214;18.8
34.306;18.7
34.399;18.7
34.492;18.7
34.583;18.7
34.68;18.8
34.771;18.8
34.864;18.8
34.957;18.9
35.052;18.9
35.146;18.9
35.237;18.8
35.332;18.9
35.427;18.9
35.521;18.8
35.613;18.9
35.705;18.9
35.8;18.9
35.891;18.9
35.983;18.9
36.075;18.9
36.17;18.8
36.262;18.7
36.356;18.8
36.356;18.8
36.449;18.8
36.545;18.8
36.637;18.8
36.73;18.9
36.823;18.8
36.919;18.8
37.012;18.7
37.103;18.8
37.196;18.7
37.287;18.7
37.381;18.7
37.473;18.7
37.565;18.8
37.659;18.8
37.751;18.8
37.844;18.8
37.939;18.7
38.029;18.7
38.122;18.6
38.214;18.6
38.304;18.7
38.392;18.8
38.488;18.8
38.582;18.7
38.674;18.7
38.766;18.6
38.862;18.6
38.955;18.6
39.046;18.6
39.142;18.6
39.236;18.6
39.331;18.6
39.425;18.6
39.514;18.6
39.609;18.6
39.702;18.6
39.796;18.6
39.89;18.6
39.985;18.6
40.079;18.6
40.173;18.6
40.258;18.7
40.347;18.7
40.427;18.7
40.522;18.7
40.611;18.7
40.7;18.7
40.792;18.7
40.871;18.7
40.966;18.7
41.053;18.6
41.141;18.6
41.223;18.7
41.318;18.6
41.406;18.7
41.495;18.6
41.583;18.6
41.67;18.7
41.761;18.6
41.842;18.6
41.937;18.7
42.024;18.7
42.11;18.6
42.201;18.7
42.29;18.7
42.385;18.7
42.474;18.7
42.561;18.7
42.644;18.7
42.733;18.7
42.733;18.6
42.909;18.6
43.008;18.6
43.088;18.6
43.18;18.7
43.265;18.7
43.355;18.6
43.434;18.6
43.521;18.7
43.613;18.7
43.703;18.8
43.792;18.7
43.872;18.7
43.962;18.8
44.045;18.8
44.129;18.8
44.226;18.8
44.31;18.8
44.383;18.8
44.466;18.8
44.541;18.7
44.63;18.7
44.714;18.8
44.811;18.8
44.902;18.8
44.991;18.8
45.085;18.8
45.171;18.9
45.258;18.9
45.341;18.8
45.431;18.9
45.524;18.8
45.612;18.8
