34.169;0.004324931218683511;0.02106913794723584;-0.03068697268983491;-5.35048089021698e-07;-3.1401150180094176e-06;-0.08792790633018316;0.9961268409586421
34.25;0.004338063897308592;0.021111048321869552;-0.03068697268622283;-5.357402441477288e-07;-3.139949352353218e-06;-0.08814993723224518;0.9961072173997161
34.345;0.004357798253133668;0.021173902815452342;-0.030686972680160678;-5.367876650117928e-07;-3.1397061076331885e-06;-0.08848297246501627;0.9960776895270816
34.433;0.004377575005523878;0.021236744002846978;-0.03068697267464457;-5.378337652208733e-07;-3.13946445466018e-06;-0.08881599432495792;0.996048050619007
34.527;0.004390783055749927;0.021278630722301635;-0.030686972670638815;-5.385286486758003e-07;-3.139298248344492e-06;-0.0890380014528823;0.9960282296637638
34.618;0.004410630446818377;0.021341449672780927;-0.030686972663836486;-5.395765887804134e-07;-3.1390544466653104e-06;-0.08937100095459093;0.9959984057106869
34.714;0.004430520207561576;0.02140425524466401;-0.030686972658831867;-5.406186329432194e-07;-3.1388068627778245e-06;-0.08970398699906763;0.9959684707390725
34.807;0.004443803581834249;0.021446118180214954;-0.0306869726558376;-5.413146632079155e-07;-3.1386477403030064e-06;-0.08992597020434624;0.9959484524174246
34.901;0.004463763936315602;0.021508901393914162;-0.03068697264913623;-5.42360630685332e-07;-3.1383990983347036e-06;-0.09025893375076874;0.995918332428935
34.982;0.004483766633635008;0.021571671157207404;-0.03068697264400666;-5.43400615253151e-07;-3.138150433193279e-06;-0.09059188375626569;0.9958881014387851
35.073;0.004497125284009484;0.021613510179990345;-0.030686972640134674;-5.441009112728129e-07;-3.1379880086568304e-06;-0.09081384288872434;0.9958678857808595
35.165;0.004517198530272645;0.021676257464905386;-0.030686972635083243;-5.451423444119108e-07;-3.1377416862018944e-06;-0.09114677025629801;0.9958374698020271
35.259;0.0045373140921269265;0.021738991226472923;-0.03068697262807061;-5.461913880907936e-07;-3.1374946434664993e-06;-0.09147968399878594;0.9958069428384901
35.352;0.004550747970477228;0.021780806208056724;-0.030686972626539296;-5.468839101032161e-07;-3.13733437875305e-06;-0.09170161890904152;0.9957865298744099
35.445;0.004570934036053806;0.021843517370863295;-0.03068697261970582;-5.47928424699418e-07;-3.1370826137655305e-06;-0.09203450987253732;0.9957558179505559
35.532;0.004591162390193292;0.021906214938110086;-0.03068697261491845;-5.489686280754517e-07;-3.136834143975709e-06;-0.09236738712685928;0.995724995058985
35.624;0.004604671448224581;0.02194800574978728;-0.030686972611362485;-5.49668826580809e-07;-3.136672169974116e-06;-0.09258929766482656;0.9957043848190051
35.706;0.004624970260593899;0.022010680597522987;-0.030686972605476037;-5.507103461347552e-07;-3.136419245069864e-06;-0.09292215199950676;0.9956733769955087
35.706;0.004645311334195663;0.022073341777590388;-0.030686972599661737;-5.517564347986181e-07;-3.1361742853022586e-06;-0.09325499254097566;0.9956422582213166
35.803;0.004658895523308728;0.022115108290852885;-0.03068697259544319;-5.524533800548862e-07;-3.136006829440127e-06;-0.09347687855602389;0.9956214507358119
35.895;0.004679307009595122;0.022177746631030056;-0.030686972590425667;-5.534978138217402e-07;-3.135760243693584e-06;-0.09380969603708009;0.9955901470581614
35.986;0.004692938130947731;0.022219497892680736;-0.03068697258616436;-5.541961821223029e-07;-3.1355923510189477e-06;-0.09403156664919958;0.9955692163096237
