29.766;90.2
29.866;85.2
29.96;77.2
30.057;73.1
30.154;70.5
30.247;76.3
30.339;78.9
30.423;83.8
30.521;74.7
30.611;80.8
30.704;78.2
30.801;72.7
30.896;75.3
30.988;76.9
31.08;71.3
31.176;75.6
31.27;70.1
31.358;75.0
31.452;73.1
31.547;68.4
31.638;78.2
31.729;73.7
31.823;73.1
31.913;76.2
32.004;78.2
32.098;72.5
32.191;78.7
32.284;73.7
32.373;74.4
32.47;72.2
32.47;69.7
32.561;74.4
32.653;75.6
32.744;73.4
32.836;67.9
32.93;70.9
33.021;76.2
33.115;69.7
33.208;71.6
33.301;76.6
33.392;74.4
33.483;71.6
33.573;73.1
33.668;74.0
33.763;70.0
33.858;70.9
33.952;77.2
34.045;66.2
34.138;77.2
34.23;74.1
34.322;72.7
34.414;73.8
34.508;73.1
34.598;74.4
34.69;69.6
34.783;72.7
34.877;74.4
34.967;71.8
35.057;74.4
35.153;75.3
35.24;75.0
35.328;76.3
35.425;71.2
35.519;71.4
35.612;72.2
35.704;73.1
35.798;70.1
35.893;70.9
35.985;69.2
36.077;73.8
36.172;71.6
36.263;73.1
36.356;72.2
36.451;67.5
36.547;75.9
36.635;67.1
36.729;68.8
36.823;73.4
36.917;67.5
37.005;70.0
37.098;72.2
37.192;74.4
37.286;70.9
37.378;73.1
37.47;79.0
37.564;70.0
37.658;69.6
37.748;74.7
37.843;80.0
37.936;76.2
38.033;78.2
38.127;72.2
38.221;69.6
38.315;73.4
38.407;66.7
38.494;71.8
38.591;75.3
38.687;70.1
38.779;70.5
38.873;71.6
38.966;69.2
39.06;76.5
39.152;70.9
39.246;74.1
39.339;75.6
39.434;67.9
39.527;71.2
39.62;72.8
39.713;73.7
39.809;67.9
39.904;73.4
39.994;72.0
40.086;71.8
40.179;70.7
40.274;77.6
40.367;72.7
40.461;76.5
40.556;74.0
40.651;71.4
40.743;73.8
40.835;69.7
40.93;68.4
41.02;70.5
41.109;75.9
41.203;70.1
41.297;71.3
41.389;70.9
41.484;69.2
41.579;65.8
41.671;70.5
41.76;87.5
41.855;85.2
41.943;87.3
42.032;84.0
42.124;84.8
42.205;91.3
42.299;84.8
42.382;95.0
42.471;90.0
42.566;86.4
42.656;92.4
42.734;89.9
42.83;91.0
42.92;88.9
43.004;89.9
43.086;91.3
43.181;92.5
43.271;94.9
43.358;89.9
43.452;85.2
43.534;92.5
43.603;94.9
43.692;92.5
43.789;88.7
43.879;87.5
43.97;85.0
44.065;85.9
44.149;90.0
44.237;88.6
44.331;88.9
44.416;91.3
44.507;84.6
44.595;93.9
44.685;90.0
44.775;88.6
44.866;89.7
44.955;88.6
45.049;90.0
45.136;88.7
45.221;92.5
45.305;95.1
45.396;87.7
45.489;87.3
45.572;93.7
45.664;88.5
45.757;83.7
45.841;92.5
45.916;93.7
46.016;91.1
46.108;86.1
46.195;91.2
46.287;87.7
46.375;90.2
46.464;84.4
46.555;87.7
46.642;90.1
46.735;88.3
46.827;87.5
46.915;93.8
46.915;89.7
47.006;92.5
47.091;90.0
47.181;84.8
47.271;93.9
47.351;94.8
47.431;92.6
47.516;93.7
47.605;93.8
47.687;92.3
47.783;91.3
47.87;92.2
47.953;95.0
48.034;97.5
48.115;90.1
48.209;94.9
48.297;88.7
48.387;92.5
48.477;89.7
48.567;89.7
48.655;92.6
48.746;84.6
48.835;93.8
48.927;91.1
49.007;90.0
49.096;91.0
49.188;90.1
49.27;89.7
49.361;95.0
49.44;92.4
49.524;90.0
49.609;89.9
49.703;89.9
49.787;93.7
49.863;92.5
49.956;92.4
50.047;93.8
50.126;92.3
50.219;90.4
50.306;93.5
50.389;91.3
50.481;91.1
50.562;93.7
50.644;92.5
50.735;84.0
50.829;91.3
50.904;92.3
51.0;92.5
51.08;91.3
51.171;85.2
51.266;85.2
51.356;91.1
51.443;90.1
51.535;93.4
51.617;87.3
51.712;91.2
51.804;92.4
51.885;88.6
51.984;91.3
52.067;90.0
52.16;91.3
52.242;97.5
52.326;92.5
52.412;92.4
52.504;88.7
52.599;89.7
52.689;92.5
52.775;87.5
52.868;89.2
52.95;89.9
53.041;91.3
53.125;92.4
53.215;89.9
53.306;88.6
53.385;92.5
53.48;90.1
53.574;89.6
53.659;92.4
53.747;87.5
53.838;89.9
53.932;91.3
54.018;87.5
54.105;90.2
